0	1	2
912828ZV5	100.276	101.19+
912828ZV5	100.277	101.197
912828ZV5	100.280	101.202
912828ZV5	100.281	101.205
912828ZV5	100.282	101.210
912828ZV5	100.283	101.213
912828ZV5	100.28+	101.216
912828ZV5	100.285	101.221
912828ZV5	100.286	101.22+
912828ZV5	100.287	101.227
912828ZV5	100.290	101.232
912828ZV5	100.291	101.235
912828ZV5	100.292	101.240
912828ZV5	100.293	101.243
912828ZV5	100.29+	101.246
912828ZV5	100.295	101.251
912828ZV5	100.296	101.25+
912828ZV5	100.297	101.257
912828ZV5	100.300	101.262
912828ZV5	100.301	101.265
912828ZV5	100.302	101.270
912828ZV5	100.303	101.273
912828ZV5	100.30+	101.276
912828ZV5	100.305	101.281
912828ZV5	100.306	101.28+
912828ZV5	100.307	101.287
912828ZV5	100.310	101.292
912828ZV5	100.311	101.295
912828ZV5	100.312	101.300
912828ZV5	100.313	101.303
912828ZV5	100.31+	101.306
912828ZV5	100.315	101.311
912828ZV5	100.316	101.31+
912828ZV5	100.317	101.317
912828ZV5	99.000	99.002
912828ZV5	99.001	99.005
912828ZV5	99.002	99.010
912828ZV5	99.003	99.013
912828ZV5	99.00+	99.016
912828ZV5	99.005	99.021
912828ZV5	99.006	99.02+
912828ZV5	99.007	99.027
912828ZV5	99.010	99.032
912828ZV5	99.011	99.035
912828ZV5	99.012	99.040
912828ZV5	99.013	99.043
912828ZV5	99.01+	99.046
912828ZV5	99.015	99.051
912828ZV5	99.016	99.05+
912828ZV5	99.017	99.057
912828ZV5	99.020	99.062
912828ZV5	99.021	99.065
912828ZV5	99.022	99.070
912828ZV5	99.023	99.073
912828ZV5	99.02+	99.076
912828ZV5	99.025	99.081
912828ZV5	99.026	99.08+
912828ZV5	99.027	99.087
912828ZV5	99.030	99.092
912828ZV5	99.031	99.095
912828ZV5	99.032	99.100
912828ZV5	99.033	99.103
912828ZV5	99.03+	99.106
912828ZV5	99.035	99.111
912828ZV5	99.036	99.11+
912828ZV5	99.037	99.117
912828ZV5	99.040	99.122
912828ZV5	99.041	99.125
912828ZV5	99.042	99.130
912828ZV5	99.043	99.133
912828ZV5	99.04+	99.136
912828ZV5	99.045	99.141
912828ZV5	99.046	99.14+
912828ZV5	99.047	99.147
912828ZV5	99.050	99.152
912828ZV5	99.051	99.155
912828ZV5	99.052	99.160
912828ZV5	99.053	99.163
912828ZV5	99.05+	99.166
912828ZV5	99.055	99.171
912828ZV5	99.056	99.17+
912828ZV5	99.057	99.177
912828ZV5	99.060	99.182
912828ZV5	99.061	99.185
912828ZV5	99.062	99.190
912828ZV5	99.063	99.193
912828ZV5	99.06+	99.196
912828ZV5	99.065	99.201
912828ZV5	99.066	99.20+
912828ZV5	99.067	99.207
912828ZV5	99.070	99.212
912828ZV5	99.071	99.215
912828ZV5	99.072	99.220
912828ZV5	99.073	99.223
912828ZV5	99.07+	99.226
912828ZV5	99.075	99.231
912828ZV5	99.076	99.23+
912828ZV5	99.077	99.237
912828ZV5	99.080	99.242
912828ZV5	99.081	99.245
912828ZV5	99.082	99.250
912828ZV5	99.083	99.253
912828ZV5	99.08+	99.256
912828ZV5	99.085	99.261
912828ZV5	99.086	99.26+
912828ZV5	99.087	99.267
912828ZV5	99.090	99.272
912828ZV5	99.091	99.275
912828ZV5	99.092	99.280
912828ZV5	99.093	99.283
912828ZV5	99.09+	99.286
912828ZV5	99.095	99.291
912828ZV5	99.096	99.29+
912828ZV5	99.097	99.297
912828ZV5	99.100	99.302
912828ZV5	99.101	99.305
912828ZV5	99.102	99.310
912828ZV5	99.103	99.313
912828ZV5	99.10+	99.316
912828ZV5	99.105	100.001
912828ZV5	99.106	100.00+
912828ZV5	99.107	100.007
912828ZV5	99.110	100.012
912828ZV5	99.111	100.015
912828ZV5	99.112	100.020
912828ZV5	99.113	100.023
912828ZV5	99.11+	100.026
912828ZV5	99.115	100.031
912828ZV5	99.116	100.03+
912828ZV5	99.117	100.037
912828ZV5	99.120	100.042
912828ZV5	99.121	100.045
912828ZV5	99.122	100.050
912828ZV5	99.123	100.053
912828ZV5	99.12+	100.056
912828ZV5	99.125	100.061
912828ZV5	99.126	100.06+
912828ZV5	99.127	100.067
912828ZV5	99.130	100.072
912828ZV5	99.131	100.075
912828ZV5	99.132	100.080
912828ZV5	99.133	100.083
912828ZV5	99.13+	100.086
912828ZV5	99.135	100.091
912828ZV5	99.136	100.09+
912828ZV5	99.137	100.097
912828ZV5	99.140	100.102
912828ZV5	99.141	100.105
912828ZV5	99.142	100.110
912828ZV5	99.143	100.113
912828ZV5	99.14+	100.116
912828ZV5	99.145	100.121
912828ZV5	99.146	100.12+
912828ZV5	99.147	100.127
912828ZV5	99.150	100.132
912828ZV5	99.151	100.135
912828ZV5	99.152	100.140
912828ZV5	99.153	100.143
912828ZV5	99.15+	100.146
912828ZV5	99.155	100.151
912828ZV5	99.156	100.15+
912828ZV5	99.157	100.157
912828ZV5	99.160	99.162
912828ZV5	99.161	99.165
912828ZV5	99.162	99.170
912828ZV5	99.163	99.173
912828ZV5	99.16+	99.176
912828ZV5	99.165	99.181
912828ZV5	99.166	99.18+
912828ZV5	99.167	99.187
912828ZV5	99.170	99.192
912828ZV5	99.171	99.195
912828ZV5	99.172	99.200
912828ZV5	99.173	99.203
912828ZV5	99.17+	99.206
912828ZV5	99.175	99.211
912828ZV5	99.176	99.21+
912828ZV5	99.177	99.217
912828ZV5	99.180	99.222
912828ZV5	99.181	99.225
912828ZV5	99.182	99.230
912828ZV5	99.183	99.233
912828ZV5	99.18+	99.236
912828ZV5	99.185	99.241
912828ZV5	99.186	99.24+
912828ZV5	99.187	99.247
912828ZV5	99.190	99.252
912828ZV5	99.191	99.255
912828ZV5	99.192	99.260
912828ZV5	99.193	99.263
912828ZV5	99.19+	99.266
912828ZV5	99.195	99.271
912828ZV5	99.196	99.27+
912828ZV5	99.197	99.277
912828ZV5	99.200	99.282
912828ZV5	99.201	99.285
912828ZV5	99.202	99.290
912828ZV5	99.203	99.293
912828ZV5	99.20+	99.296
912828ZV5	99.205	99.301
912828ZV5	99.206	99.30+
912828ZV5	99.207	99.307
912828ZV5	99.210	99.312
912828ZV5	99.211	99.315
912828ZV5	99.212	100.000
912828ZV5	99.213	100.003
912828ZV5	99.21+	100.006
912828ZV5	99.215	100.011
912828ZV5	99.216	100.01+
912828ZV5	99.217	100.017
912828ZV5	99.220	100.022
912828ZV5	99.221	100.025
912828ZV5	99.222	100.030
912828ZV5	99.223	100.033
912828ZV5	99.22+	100.036
912828ZV5	99.225	100.041
912828ZV5	99.226	100.04+
912828ZV5	99.227	100.047
912828ZV5	99.230	100.052
912828ZV5	99.231	100.055
912828ZV5	99.232	100.060
912828ZV5	99.233	100.063
912828ZV5	99.23+	100.066
912828ZV5	99.235	100.071
912828ZV5	99.236	100.07+
912828ZV5	99.237	100.077
912828ZV5	99.240	100.082
912828ZV5	99.241	100.085
912828ZV5	99.242	100.090
912828ZV5	99.243	100.093
912828ZV5	99.24+	100.096
912828ZV5	99.245	100.101
912828ZV5	99.246	100.10+
912828ZV5	99.247	100.107
912828ZV5	99.250	100.112
912828ZV5	99.251	100.115
912828ZV5	99.252	100.120
912828ZV5	99.253	100.123
912828ZV5	99.25+	100.126
912828ZV5	99.255	100.131
912828ZV5	99.256	100.13+
912828ZV5	99.257	100.137
912828ZV5	99.260	100.142
912828ZV5	99.261	100.145
912828ZV5	99.262	100.150
912828ZV5	99.263	100.153
912828ZV5	99.26+	100.156
912828ZV5	99.265	100.161
912828ZV5	99.266	100.16+
912828ZV5	99.267	100.167
912828ZV5	99.270	100.172
912828ZV5	99.271	100.175
912828ZV5	99.272	100.180
912828ZV5	99.273	100.183
912828ZV5	99.27+	100.186
912828ZV5	99.275	100.191
912828ZV5	99.276	100.19+
912828ZV5	99.277	100.197
912828ZV5	99.280	100.202
912828ZV5	99.281	100.205
912828ZV5	99.282	100.210
912828ZV5	99.283	100.213
912828ZV5	99.28+	100.216
912828ZV5	99.285	100.221
912828ZV5	99.286	100.22+
912828ZV5	99.287	100.227
912828ZV5	99.290	100.232
912828ZV5	99.291	100.235
912828ZV5	99.292	100.240
912828ZV5	99.293	100.243
912828ZV5	99.29+	100.246
912828ZV5	99.295	100.251
912828ZV5	99.296	100.25+
912828ZV5	99.297	100.257
912828ZV5	99.300	100.262
912828ZV5	99.301	100.265
912828ZV5	99.302	100.270
912828ZV5	99.303	100.273
912828ZV5	99.30+	100.276
912828ZV5	99.305	100.281
912828ZV5	99.306	100.28+
912828ZV5	99.307	100.287
912828ZV5	99.310	100.292
912828ZV5	99.311	100.295
912828ZV5	99.312	100.300
912828ZV5	99.313	100.303
912828ZV5	99.31+	100.306
912828ZV5	99.315	100.311
912828ZV5	99.316	100.31+
912828ZV5	99.317	100.317
912828ZV5	100.000	100.002
912828ZV5	100.001	100.005
912828ZV5	100.002	100.010
912828ZV5	100.003	100.013
912828ZV5	100.00+	100.016
912828ZV5	100.005	100.021
912828ZV5	100.006	100.02+
912828ZV5	100.007	100.027
912828ZV5	100.010	100.032
912828ZV5	100.011	100.035
912828ZV5	100.012	100.040
912828ZV5	100.013	100.043
912828ZV5	100.01+	100.046
912828ZV5	100.015	100.051
912828ZV5	100.016	100.05+
912828ZV5	100.017	100.057
912828ZV5	100.020	100.062
912828ZV5	100.021	100.065
912828ZV5	100.022	100.070
912828ZV5	100.023	100.073
912828ZV5	100.02+	100.076
912828ZV5	100.025	100.081
912828ZV5	100.026	100.08+
912828ZV5	100.027	100.087
912828ZV5	100.030	100.092
912828ZV5	100.031	100.095
912828ZV5	100.032	100.100
912828ZV5	100.033	100.103
912828ZV5	100.03+	100.106
912828ZV5	100.035	100.111
912828ZV5	100.036	100.11+
912828ZV5	100.037	100.117
912828ZV5	100.040	100.122
912828ZV5	100.041	100.125
912828ZV5	100.042	100.130
912828ZV5	100.043	100.133
912828ZV5	100.04+	100.136
912828ZV5	100.045	100.141
912828ZV5	100.046	100.14+
912828ZV5	100.047	100.147
912828ZV5	100.050	100.152
912828ZV5	100.051	100.155
912828ZV5	100.052	100.160
912828ZV5	100.053	100.163
912828ZV5	100.05+	100.166
912828ZV5	100.055	100.171
912828ZV5	100.056	100.17+
912828ZV5	100.057	100.177
912828ZV5	100.060	100.182
912828ZV5	100.061	100.185
912828ZV5	100.062	100.190
912828ZV5	100.063	100.193
912828ZV5	100.06+	100.196
912828ZV5	100.065	100.201
912828ZV5	100.066	100.20+
912828ZV5	100.067	100.207
912828ZV5	100.070	100.212
912828ZV5	100.071	100.215
912828ZV5	100.072	100.220
912828ZV5	100.073	100.223
912828ZV5	100.07+	100.226
912828ZV5	100.075	100.231
912828ZV5	100.076	100.23+
912828ZV5	100.077	100.237
912828ZV5	100.080	100.242
912828ZV5	100.081	100.245
912828ZV5	100.082	100.250
912828ZV5	100.083	100.253
912828ZV5	100.08+	100.256
912828ZV5	100.085	100.261
912828ZV5	100.086	100.26+
912828ZV5	100.087	100.267
912828ZV5	100.090	100.272
912828ZV5	100.091	100.275
912828ZV5	100.092	100.280
912828ZV5	100.093	100.283
912828ZV5	100.09+	100.286
912828ZV5	100.095	100.291
912828ZV5	100.096	100.29+
912828ZV5	100.097	100.297
912828ZV5	100.100	100.302
912828ZV5	100.101	100.305
912828ZV5	100.102	100.310
912828ZV5	100.103	100.313
912828ZV5	100.10+	100.316
912828ZV5	100.105	101.001
912828ZV5	100.106	101.00+
912828ZV5	100.107	101.007
912828ZV5	100.110	101.012
912828ZV5	100.111	101.015
912828ZV5	100.112	101.020
912828ZV5	100.113	101.023
912828ZV5	100.11+	101.026
912828ZV5	100.115	101.031
912828ZV5	100.116	101.03+
912828ZV5	100.117	101.037
912828ZV5	100.120	101.042
912828ZV5	100.121	101.045
912828ZV5	100.122	101.050
912828ZV5	100.123	101.053
912828ZV5	100.12+	101.056
912828ZV5	100.125	101.061
912828ZV5	100.126	101.06+
912828ZV5	100.127	101.067
912828ZV5	100.130	101.072
912828ZV5	100.131	101.075
912828ZV5	100.132	101.080
912828ZV5	100.133	101.083
912828ZV5	100.13+	101.086
912828ZV5	100.135	101.091
912828ZV5	100.136	101.09+
912828ZV5	100.137	101.097
912828ZV5	100.140	101.102
912828ZV5	100.141	101.105
912828ZV5	100.142	101.110
912828ZV5	100.143	101.113
912828ZV5	100.14+	101.116
912828ZV5	100.145	101.121
912828ZV5	100.146	101.12+
912828ZV5	100.147	101.127
912828ZV5	100.150	101.132
912828ZV5	100.151	101.135
912828ZV5	100.152	101.140
912828ZV5	100.153	101.143
912828ZV5	100.15+	101.146
912828ZV5	100.155	101.151
912828ZV5	100.156	101.15+
912828ZV5	100.157	101.157
912828ZV5	100.160	100.162
912828ZV5	100.161	100.165
912828ZV5	100.162	100.170
912828ZV5	100.163	100.173
912828ZV5	100.16+	100.176
912828ZV5	100.165	100.181
912828ZV5	100.166	100.18+
912828ZV5	100.167	100.187
912828ZV5	100.170	100.192
912828ZV5	100.171	100.195
912828ZV5	100.172	100.200
912828ZV5	100.173	100.203
912828ZV5	100.17+	100.206
912828ZV5	100.175	100.211
912828ZV5	100.176	100.21+
912828ZV5	100.177	100.217
912828ZV5	100.180	100.222
912828ZV5	100.181	100.225
912828ZV5	100.182	100.230
912828ZV5	100.183	100.233
912828ZV5	100.18+	100.236
912828ZV5	100.185	100.241
912828ZV5	100.186	100.24+
912828ZV5	100.187	100.247
912828ZV5	100.190	100.252
912828ZV5	100.191	100.255
912828ZV5	100.192	100.260
912828ZV5	100.193	100.263
912828ZV5	100.19+	100.266
912828ZV5	100.195	100.271
912828ZV5	100.196	100.27+
912828ZV5	100.197	100.277
912828ZV5	100.200	100.282
912828ZV5	100.201	100.285
912828ZV5	100.202	100.290
912828ZV5	100.203	100.293
912828ZV5	100.20+	100.296
912828ZV5	100.205	100.301
912828ZV5	100.206	100.30+
912828ZV5	100.207	100.307
912828ZV5	100.210	100.312
912828ZV5	100.211	100.315
912828ZV5	100.212	101.000
912828ZV5	100.213	101.003
912828ZV5	100.21+	101.006
912828ZV5	100.215	101.011
912828ZV5	100.216	101.01+
912828ZV5	100.217	101.017
912828ZV5	100.220	101.022
912828ZV5	100.221	101.025
912828ZV5	100.222	101.030
912828ZV5	100.223	101.033
912828ZV5	100.22+	101.036
912828ZV5	100.225	101.041
912828ZV5	100.226	101.04+
912828ZV5	100.227	101.047
912828ZV5	100.230	101.052
912828ZV5	100.231	101.055
912828ZV5	100.232	101.060
912828ZV5	100.233	101.063
912828ZV5	100.23+	101.066
912828ZV5	100.235	101.071
912828ZV5	100.236	101.07+
912828ZV5	100.237	101.077
912828ZV5	100.240	101.082
912828ZV5	100.241	101.085
912828ZV5	100.242	101.090
912828ZV5	100.243	101.093
912828ZV5	100.24+	101.096
912828ZV5	100.245	101.101
912828ZV5	100.246	101.10+
912828ZV5	100.247	101.107
912828ZV5	100.250	101.112
912828ZV5	100.251	101.115
912828ZV5	100.252	101.120
912828ZV5	100.253	101.123
912828ZV5	100.25+	101.126
912828ZV5	100.255	101.131
912828ZV5	100.256	101.13+
912828ZV5	100.257	101.137
912828ZV5	100.260	101.142
912828ZV5	100.261	101.145
912828ZV5	100.262	101.150
912828ZV5	100.263	101.153
912828ZV5	100.26+	101.156
912828ZV5	100.265	101.161
912828ZV5	100.266	101.16+
912828ZV5	100.267	101.167
912828ZV5	100.270	101.172
912828ZV5	100.271	101.175
912828ZV5	100.272	101.180
912828ZV5	100.273	101.183
912828ZV5	100.27+	101.186
912828ZV5	100.275	101.191
912828ZV5	100.276	101.19+
912828ZV5	100.277	101.197
912828ZV5	100.280	101.202
912828ZV5	100.281	101.205
912828ZV5	100.282	101.210
912828ZV5	100.283	101.213
912828ZV5	100.28+	101.216
912828ZV5	100.285	101.221
912828ZV5	100.286	101.22+
912828ZV5	100.287	101.227
912828ZZ6	99.000	99.002
912828ZZ6	99.001	99.005
912828ZZ6	99.002	99.010
912828ZZ6	99.003	99.013
912828ZZ6	99.00+	99.016
912828ZZ6	99.005	99.021
912828ZZ6	99.006	99.02+
912828ZZ6	99.007	99.027
912828ZZ6	99.010	99.032
912828ZZ6	99.011	99.035
912828ZZ6	99.012	99.040
912828ZZ6	99.013	99.043
912828ZZ6	99.01+	99.046
912828ZZ6	99.015	99.051
912828ZZ6	99.016	99.05+
912828ZZ6	99.017	99.057
912828ZZ6	99.020	99.062
912828ZZ6	99.021	99.065
912828ZZ6	99.022	99.070
912828ZZ6	99.023	99.073
912828ZZ6	99.02+	99.076
912828ZZ6	99.025	99.081
912828ZZ6	99.026	99.08+
912828ZZ6	99.027	99.087
912828ZZ6	99.030	99.092
912828ZZ6	99.031	99.095
912828ZZ6	99.032	99.100
912828ZZ6	99.033	99.103
912828ZZ6	99.03+	99.106
912828ZZ6	99.035	99.111
912828ZZ6	99.036	99.11+
912828ZZ6	99.037	99.117
912828ZZ6	99.040	99.122
912828ZZ6	99.041	99.125
912828ZZ6	99.042	99.130
912828ZZ6	99.043	99.133
912828ZZ6	99.04+	99.136
912828ZZ6	99.045	99.141
912828ZZ6	99.046	99.14+
912828ZZ6	99.047	99.147
912828ZZ6	99.050	99.152
912828ZZ6	99.051	99.155
912828ZZ6	99.052	99.160
912828ZZ6	99.053	99.163
912828ZZ6	99.05+	99.166
912828ZZ6	99.055	99.171
912828ZZ6	99.056	99.17+
912828ZZ6	99.057	99.177
912828ZZ6	99.060	99.182
912828ZZ6	99.061	99.185
912828ZZ6	99.062	99.190
912828ZZ6	99.063	99.193
912828ZZ6	99.06+	99.196
912828ZZ6	99.065	99.201
912828ZZ6	99.066	99.20+
912828ZZ6	99.067	99.207
912828ZZ6	99.070	99.212
912828ZZ6	99.071	99.215
912828ZZ6	99.072	99.220
912828ZZ6	99.073	99.223
912828ZZ6	99.07+	99.226
912828ZZ6	99.075	99.231
912828ZZ6	99.076	99.23+
912828ZZ6	99.077	99.237
912828ZZ6	99.080	99.242
912828ZZ6	99.081	99.245
912828ZZ6	99.082	99.250
912828ZZ6	99.083	99.253
912828ZZ6	99.08+	99.256
912828ZZ6	99.085	99.261
912828ZZ6	99.086	99.26+
912828ZZ6	99.087	99.267
912828ZZ6	99.090	99.272
912828ZZ6	99.091	99.275
912828ZZ6	99.092	99.280
912828ZZ6	99.093	99.283
912828ZZ6	99.09+	99.286
912828ZZ6	99.095	99.291
912828ZZ6	99.096	99.29+
912828ZZ6	99.097	99.297
912828ZZ6	99.100	99.302
912828ZZ6	99.101	99.305
912828ZZ6	99.102	99.310
912828ZZ6	99.103	99.313
912828ZZ6	99.10+	99.316
912828ZZ6	99.105	100.001
912828ZZ6	99.106	100.00+
912828ZZ6	99.107	100.007
912828ZZ6	99.110	100.012
912828ZZ6	99.111	100.015
912828ZZ6	99.112	100.020
912828ZZ6	99.113	100.023
912828ZZ6	99.11+	100.026
912828ZZ6	99.115	100.031
912828ZZ6	99.116	100.03+
912828ZZ6	99.117	100.037
912828ZZ6	99.120	100.042
912828ZZ6	99.121	100.045
912828ZZ6	99.122	100.050
912828ZZ6	99.123	100.053
912828ZZ6	99.12+	100.056
912828ZZ6	99.125	100.061
912828ZZ6	99.126	100.06+
912828ZZ6	99.127	100.067
912828ZZ6	99.130	100.072
912828ZZ6	99.131	100.075
912828ZZ6	99.132	100.080
912828ZZ6	99.133	100.083
912828ZZ6	99.13+	100.086
912828ZZ6	99.135	100.091
912828ZZ6	99.136	100.09+
912828ZZ6	99.137	100.097
912828ZZ6	99.140	100.102
912828ZZ6	99.141	100.105
912828ZZ6	99.142	100.110
912828ZZ6	99.143	100.113
912828ZZ6	99.14+	100.116
912828ZZ6	99.145	100.121
912828ZZ6	99.146	100.12+
912828ZZ6	99.147	100.127
912828ZZ6	99.150	100.132
912828ZZ6	99.151	100.135
912828ZZ6	99.152	100.140
912828ZZ6	99.153	100.143
912828ZZ6	99.15+	100.146
912828ZZ6	99.155	100.151
912828ZZ6	99.156	100.15+
912828ZZ6	99.157	100.157
912828ZZ6	99.160	99.162
912828ZZ6	99.161	99.165
912828ZZ6	99.162	99.170
912828ZZ6	99.163	99.173
912828ZZ6	99.16+	99.176
912828ZZ6	99.165	99.181
912828ZZ6	99.166	99.18+
912828ZZ6	99.167	99.187
912828ZZ6	99.170	99.192
912828ZZ6	99.171	99.195
912828ZZ6	99.172	99.200
912828ZZ6	99.173	99.203
912828ZZ6	99.17+	99.206
912828ZZ6	99.175	99.211
912828ZZ6	99.176	99.21+
912828ZZ6	99.177	99.217
912828ZZ6	99.180	99.222
912828ZZ6	99.181	99.225
912828ZZ6	99.182	99.230
912828ZZ6	99.183	99.233
912828ZZ6	99.18+	99.236
912828ZZ6	99.185	99.241
912828ZZ6	99.186	99.24+
912828ZZ6	99.187	99.247
912828ZZ6	99.190	99.252
912828ZZ6	99.191	99.255
912828ZZ6	99.192	99.260
912828ZZ6	99.193	99.263
912828ZZ6	99.19+	99.266
912828ZZ6	99.195	99.271
912828ZZ6	99.196	99.27+
912828ZZ6	99.197	99.277
912828ZZ6	99.200	99.282
912828ZZ6	99.201	99.285
912828ZZ6	99.202	99.290
912828ZZ6	99.203	99.293
912828ZZ6	99.20+	99.296
912828ZZ6	99.205	99.301
912828ZZ6	99.206	99.30+
912828ZZ6	99.207	99.307
912828ZZ6	99.210	99.312
912828ZZ6	99.211	99.315
912828ZZ6	99.212	100.000
912828ZZ6	99.213	100.003
912828ZZ6	99.21+	100.006
912828ZZ6	99.215	100.011
912828ZZ6	99.216	100.01+
912828ZZ6	99.217	100.017
912828ZZ6	99.220	100.022
912828ZZ6	99.221	100.025
912828ZZ6	99.222	100.030
912828ZZ6	99.223	100.033
912828ZZ6	99.22+	100.036
912828ZZ6	99.225	100.041
912828ZZ6	99.226	100.04+
912828ZZ6	99.227	100.047
912828ZZ6	99.230	100.052
912828ZZ6	99.231	100.055
912828ZZ6	99.232	100.060
912828ZZ6	99.233	100.063
912828ZZ6	99.23+	100.066
912828ZZ6	99.235	100.071
912828ZZ6	99.236	100.07+
912828ZZ6	99.237	100.077
912828ZZ6	99.240	100.082
912828ZZ6	99.241	100.085
912828ZZ6	99.242	100.090
912828ZZ6	99.243	100.093
912828ZZ6	99.24+	100.096
912828ZZ6	99.245	100.101
912828ZZ6	99.246	100.10+
912828ZZ6	99.247	100.107
912828ZZ6	99.250	100.112
912828ZZ6	99.251	100.115
912828ZZ6	99.252	100.120
912828ZZ6	99.253	100.123
912828ZZ6	99.25+	100.126
912828ZZ6	99.255	100.131
912828ZZ6	99.256	100.13+
912828ZZ6	99.257	100.137
912828ZZ6	99.260	100.142
912828ZZ6	99.261	100.145
912828ZZ6	99.262	100.150
912828ZZ6	99.263	100.153
912828ZZ6	99.26+	100.156
912828ZZ6	99.265	100.161
912828ZZ6	99.266	100.16+
912828ZZ6	99.267	100.167
912828ZZ6	99.270	100.172
912828ZZ6	99.271	100.175
912828ZZ6	99.272	100.180
912828ZZ6	99.273	100.183
912828ZZ6	99.27+	100.186
912828ZZ6	99.275	100.191
912828ZZ6	99.276	100.19+
912828ZZ6	99.277	100.197
912828ZZ6	99.280	100.202
912828ZZ6	99.281	100.205
912828ZZ6	99.282	100.210
912828ZZ6	99.283	100.213
912828ZZ6	99.28+	100.216
912828ZZ6	99.285	100.221
912828ZZ6	99.286	100.22+
912828ZZ6	99.287	100.227
912828ZZ6	99.290	100.232
912828ZZ6	99.291	100.235
912828ZZ6	99.292	100.240
912828ZZ6	99.293	100.243
912828ZZ6	99.29+	100.246
912828ZZ6	99.295	100.251
912828ZZ6	99.296	100.25+
912828ZZ6	99.297	100.257
912828ZZ6	99.300	100.262
912828ZZ6	99.301	100.265
912828ZZ6	99.302	100.270
912828ZZ6	99.303	100.273
912828ZZ6	99.30+	100.276
912828ZZ6	99.305	100.281
912828ZZ6	99.306	100.28+
912828ZZ6	99.307	100.287
912828ZZ6	99.310	100.292
912828ZZ6	99.311	100.295
912828ZZ6	99.312	100.300
912828ZZ6	99.313	100.303
912828ZZ6	99.31+	100.306
912828ZZ6	99.315	100.311
912828ZZ6	99.316	100.31+
912828ZZ6	99.317	100.317
912828ZZ6	100.000	100.002
912828ZZ6	100.001	100.005
912828ZZ6	100.002	100.010
912828ZZ6	100.003	100.013
912828ZZ6	100.00+	100.016
912828ZZ6	100.005	100.021
912828ZZ6	100.006	100.02+
912828ZZ6	100.007	100.027
912828ZZ6	100.010	100.032
912828ZZ6	100.011	100.035
912828ZZ6	100.012	100.040
912828ZZ6	100.013	100.043
912828ZZ6	100.01+	100.046
912828ZZ6	100.015	100.051
912828ZZ6	100.016	100.05+
912828ZZ6	100.017	100.057
912828ZZ6	100.020	100.062
912828ZZ6	100.021	100.065
912828ZZ6	100.022	100.070
912828ZZ6	100.023	100.073
912828ZZ6	100.02+	100.076
912828ZZ6	100.025	100.081
912828ZZ6	100.026	100.08+
912828ZZ6	100.027	100.087
912828ZZ6	100.030	100.092
912828ZZ6	100.031	100.095
912828ZZ6	100.032	100.100
912828ZZ6	100.033	100.103
912828ZZ6	100.03+	100.106
912828ZZ6	100.035	100.111
912828ZZ6	100.036	100.11+
912828ZZ6	100.037	100.117
912828ZZ6	100.040	100.122
912828ZZ6	100.041	100.125
912828ZZ6	100.042	100.130
912828ZZ6	100.043	100.133
912828ZZ6	100.04+	100.136
912828ZZ6	100.045	100.141
912828ZZ6	100.046	100.14+
912828ZZ6	100.047	100.147
912828ZZ6	100.050	100.152
912828ZZ6	100.051	100.155
912828ZZ6	100.052	100.160
912828ZZ6	100.053	100.163
912828ZZ6	100.05+	100.166
912828ZZ6	100.055	100.171
912828ZZ6	100.056	100.17+
912828ZZ6	100.057	100.177
912828ZZ6	100.060	100.182
912828ZZ6	100.061	100.185
912828ZZ6	100.062	100.190
912828ZZ6	100.063	100.193
912828ZZ6	100.06+	100.196
912828ZZ6	100.065	100.201
912828ZZ6	100.066	100.20+
912828ZZ6	100.067	100.207
912828ZZ6	100.070	100.212
912828ZZ6	100.071	100.215
912828ZZ6	100.072	100.220
912828ZZ6	100.073	100.223
912828ZZ6	100.07+	100.226
912828ZZ6	100.075	100.231
912828ZZ6	100.076	100.23+
912828ZZ6	100.077	100.237
912828ZZ6	100.080	100.242
912828ZZ6	100.081	100.245
912828ZZ6	100.082	100.250
912828ZZ6	100.083	100.253
912828ZZ6	100.08+	100.256
912828ZZ6	100.085	100.261
912828ZZ6	100.086	100.26+
912828ZZ6	100.087	100.267
912828ZZ6	100.090	100.272
912828ZZ6	100.091	100.275
912828ZZ6	100.092	100.280
912828ZZ6	100.093	100.283
912828ZZ6	100.09+	100.286
912828ZZ6	100.095	100.291
912828ZZ6	100.096	100.29+
912828ZZ6	100.097	100.297
912828ZZ6	100.100	100.302
912828ZZ6	100.101	100.305
912828ZZ6	100.102	100.310
912828ZZ6	100.103	100.313
912828ZZ6	100.10+	100.316
912828ZZ6	100.105	101.001
912828ZZ6	100.106	101.00+
912828ZZ6	100.107	101.007
912828ZZ6	100.110	101.012
912828ZZ6	100.111	101.015
912828ZZ6	100.112	101.020
912828ZZ6	100.113	101.023
912828ZZ6	100.11+	101.026
912828ZZ6	100.115	101.031
912828ZZ6	100.116	101.03+
912828ZZ6	100.117	101.037
912828ZZ6	100.120	101.042
912828ZZ6	100.121	101.045
912828ZZ6	100.122	101.050
912828ZZ6	100.123	101.053
912828ZZ6	100.12+	101.056
912828ZZ6	100.125	101.061
912828ZZ6	100.126	101.06+
912828ZZ6	100.127	101.067
912828ZZ6	100.130	101.072
912828ZZ6	100.131	101.075
912828ZZ6	100.132	101.080
912828ZZ6	100.133	101.083
912828ZZ6	100.13+	101.086
912828ZZ6	100.135	101.091
912828ZZ6	100.136	101.09+
912828ZZ6	100.137	101.097
912828ZZ6	100.140	101.102
912828ZZ6	100.141	101.105
912828ZZ6	100.142	101.110
